Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated
Oceania,Australia,Queensland,2020-10-24,1167,5,0,0,6,0
Oceania,Australia,Queensland,2020-10-25,1168,5,0,0,6,0
Oceania,Australia,Queensland,2020-10-26,1169,6,0,0,6,0
Oceania,Australia,Queensland,2020-10-27,1169,6,0,0,6,0
Oceania,Australia,Queensland,2020-10-28,1170,6,0,0,6,0
Oceania,Australia,Queensland,2020-10-29,1171,7,0,0,6,0
Oceania,Australia,Queensland,2020-10-30,1172,7,0,0,6,0
Oceania,Australia,Queensland,2020-10-31,1172,7,0,0,6,0
Oceania,Australia,Queensland,2020-11-01,1173,7,0,0,6,0
Oceania,Australia,Queensland,2020-11-02,1174,8,0,0,6,0
Oceania,Australia,Queensland,2020-11-03,1175,8,0,1,6,0
Oceania,Australia,Queensland,2020-11-04,1176,8,0,1,6,0
Oceania,Australia,Queensland,2020-11-05,1177,9,0,1,6,0
Oceania,Australia,Queensland,2020-11-06,1177,9,0,1,6,0
Oceania,Australia,Queensland,2020-11-07,1178,9,0,1,6,0
Oceania,Australia,Queensland,2020-11-08,1179,9,0,1,6,0
Oceania,Australia,Queensland,2020-11-09,1180,10,0,1,6,0
Oceania,Australia,Queensland,2020-11-10,1181,10,0,1,6,0
Oceania,Australia,Queensland,2020-11-11,1182,10,0,1,6,0
Oceania,Australia,Queensland,2020-11-12,1183,11,0,1,6,0
Oceania,Australia,Queensland,2020-11-13,1184,11,0,1,6,0
Oceania,Australia,Queensland,2020-11-14,1185,11,0,1,6,0
Oceania,Australia,Queensland,2020-11-15,1186,11,0,1,6,0
Oceania,Australia,Queensland,2020-11-16,1187,12,0,1,6,0
Oceania,Australia,Queensland,2020-11-17,1188,12,0,1,6,0
Oceania,Australia,Queensland,2020-11-18,1189,12,0,1,6,0
Oceania,Australia,Queensland,2020-11-19,1191,12,0,1,6,0
Oceania,Australia,Queensland,2020-11-20,1192,13,0,1,6,0
Oceania,Australia,Queensland,2020-11-21,1193,13,1,1,6,0
Oceania,Australia,Queensland,2020-11-22,1194,13,1,1,6,0
Oceania,Australia,Queensland,2020-11-23,1195,14,1,1,6,0
Oceania,Australia,Queensland,2020-11-24,1196,14,1,1,6,0
Oceania,Australia,Queensland,2020-11-25,1198,14,1,1,6,0
Oceania,Australia,Queensland,2020-11-26,1199,14,1,1,6,0
Oceania,Australia,Queensland,2020-11-27,1200,15,1,1,6,0
Oceania,Australia,Queensland,2020-11-28,1201,15,1,1,6,0
Oceania,Australia,Queensland,2020-11-29,1202,15,1,1,6,0
Oceania,Australia,Queensland,2020-11-30,1204,15,1,1,6,0
Oceania,Australia,Queensland,2020-12-01,1205,16,1,1,6,0
Oceania,Australia,Queensland,2020-12-02,1206,16,1,1,6,0
Oceania,Australia,Queensland,2020-12-03,1208,16,1,1,6,0
Oceania,Australia,Queensland,2020-12-04,1209,16,1,2,6,0
Oceania,Australia,Queensland,2020-12-05,1210,17,1,2,6,0
Oceania,Australia,Queensland,2020-12-06,1212,17,1,2,6,0
Oceania,Australia,Queensland,2020-12-07,1213,17,1,2,6,0
Oceania,Australia,Queensland,2020-12-08,1215,17,1,2,6,0
Oceania,Australia,Queensland,2020-12-09,1216,18,1,2,6,0
Oceania,Australia,Queensland,2020-12-10,1218,18,1,2,6,0
Oceania,Australia,Queensland,2020-12-11,1219,18,1,2,6,0
Oceania,Australia,Queensland,2020-12-12,1221,18,1,2,6,0
Oceania,Australia,Queensland,2020-12-13,1222,19,1,2,6,0
Oceania,Australia,Queensland,2020-12-14,1224,19,1,2,6,0
Oceania,Australia,Queensland,2020-12-15,1225,19,1,2,6,0
Oceania,Australia,Queensland,2020-12-16,1227,19,1,2,6,0
Oceania,Australia,Queensland,2020-12-17,1228,20,1,2,6,0
Oceania,Australia,Queensland,2020-12-18,1230,20,1,2,6,0
Oceania,Australia,Queensland,2020-12-19,1232,20,1,2,6,0
Oceania,Australia,Queensland,2020-12-20,1233,20,1,2,6,0
Oceania,Australia,Queensland,2020-12-21,1235,21,1,2,6,0
Oceania,Australia,Queensland,2020-12-22,1237,21,1,2,6,0
Oceania,Australia,Queensland,2020-12-23,1238,21,1,2,6,0
Oceania,Australia,Queensland,2020-12-24,1240,22,1,2,6,0
Oceania,Australia,Queensland,2020-12-25,1242,22,1,3,6,0
Oceania,Australia,Queensland,2020-12-26,1244,22,1,3,6,0
Oceania,Australia,Queensland,2020-12-27,1246,23,1,3,6,0
Oceania,Australia,Queensland,2020-12-28,1247,23,1,3,6,0
Oceania,Australia,Queensland,2020-12-29,1249,23,1,3,6,0
Oceania,Australia,Queensland,2020-12-30,1251,23,1,3,6,0
Oceania,Australia,Queensland,2020-12-31,1253,24,1,3,6,0
Oceania,Australia,Queensland,2021-01-01,1255,24,1,3,6,0
Oceania,Australia,Queensland,2021-01-02,1257,24,1,3,6,0
Oceania,Australia,Queensland,2021-01-03,1259,25,1,3,6,0
Oceania,Australia,Queensland,2021-01-04,1261,25,1,3,6,0
Oceania,Australia,Queensland,2021-01-05,1263,25,1,3,6,0
Oceania,Australia,Queensland,2021-01-06,1265,26,1,3,6,0
Oceania,Australia,Queensland,2021-01-07,1267,26,1,3,6,0
Oceania,Australia,Queensland,2021-01-08,1270,27,1,3,6,0
Oceania,Australia,Queensland,2021-01-09,1272,27,1,3,6,0
Oceania,Australia,Queensland,2021-01-10,1274,27,1,3,6,0
Oceania,Australia,Queensland,2021-01-11,1276,28,1,4,6,0
Oceania,Australia,Queensland,2021-01-12,1278,28,1,4,6,0
Oceania,Australia,Queensland,2021-01-13,1281,28,1,4,6,0
Oceania,Australia,Queensland,2021-01-14,1283,29,1,4,6,0
Oceania,Australia,Queensland,2021-01-15,1285,29,1,4,6,0
Oceania,Australia,Queensland,2021-01-16,1288,29,1,4,6,0
Oceania,Australia,Queensland,2021-01-17,1290,30,1,4,6,0
Oceania,Australia,Queensland,2021-01-18,1293,30,1,4,6,0
Oceania,Australia,Queensland,2021-01-19,1295,31,1,4,6,0
Oceania,Australia,Queensland,2021-01-20,1298,31,1,4,6,0
Oceania,Australia,Queensland,2021-01-21,1300,31,1,4,6,0
Oceania,Australia,Queensland,2021-01-22,1303,32,1,4,6,0
Oceania,Australia,Queensland,2021-01-23,1305,32,1,4,6,0
Oceania,Australia,Queensland,2021-01-24,1308,33,1,4,6,0
Oceania,Australia,Queensland,2021-01-25,1310,33,1,5,6,0
Oceania,Australia,Queensland,2021-01-26,1313,33,1,5,6,0
Oceania,Australia,Queensland,2021-01-27,1316,34,1,5,6,0
Oceania,Australia,Queensland,2021-01-28,1319,34,1,5,6,0
Oceania,Australia,Queensland,2021-01-29,1321,35,1,5,6,0
Oceania,Australia,Queensland,2021-01-30,1324,35,1,5,6,0
Oceania,Australia,Queensland,2021-01-31,1327,35,1,5,6,0
Oceania,Australia,Queensland,2021-02-01,1330,36,1,5,6,0
Oceania,Australia,Queensland,2021-02-02,1332,36,1,5,6,0
Oceania,Australia,Queensland,2021-02-03,1335,36,2,5,6,0
Oceania,Australia,Queensland,2021-02-04,1338,37,2,5,6,0
Oceania,Australia,Queensland,2021-02-05,1341,37,2,5,6,0
Oceania,Australia,Queensland,2021-02-06,1344,38,2,6,6,0
Oceania,Australia,Queensland,2021-02-07,1347,38,2,6,6,0
Oceania,Australia,Queensland,2021-02-08,1350,38,2,6,6,0
Oceania,Australia,Queensland,2021-02-09,1353,39,2,6,6,0
Oceania,Australia,Queensland,2021-02-10,1356,39,2,6,6,0
Oceania,Australia,Queensland,2021-02-11,1359,39,2,6,6,0
Oceania,Australia,Queensland,2021-02-12,1362,40,2,6,6,0
Oceania,Australia,Queensland,2021-02-13,1365,40,2,6,6,0
Oceania,Australia,Queensland,2021-02-14,1368,40,2,6,6,0
Oceania,Australia,Queensland,2021-02-15,1371,41,2,6,6,0
Oceania,Australia,Queensland,2021-02-16,1374,41,2,6,6,0
Oceania,Australia,Queensland,2021-02-17,1377,41,2,7,6,0
Oceania,Australia,Queensland,2021-02-18,1380,41,2,7,6,0
Oceania,Australia,Queensland,2021-02-19,1383,42,2,7,6,0
Oceania,Australia,Queensland,2021-02-20,1386,42,2,7,6,0
Oceania,Australia,Queensland,2021-02-21,1389,42,2,7,6,0
Oceania,Australia,Queensland,2021-02-22,1392,42,2,7,6,0
Oceania,Australia,Queensland,2021-02-23,1395,42,2,7,6,0
Oceania,Australia,Queensland,2021-02-24,1399,43,2,7,6,0
Oceania,Australia,Queensland,2021-02-25,1402,43,2,7,6,0
Oceania,Australia,Queensland,2021-02-26,1405,43,2,7,6,0
Oceania,Australia,Queensland,2021-02-27,1408,43,2,7,6,0
Oceania,Australia,Queensland,2021-02-28,1411,43,2,8,6,0
Oceania,Australia,Queensland,2021-03-01,1414,43,2,8,6,0
Oceania,Australia,Queensland,2021-03-02,1417,43,2,8,6,0
Oceania,Australia,Queensland,2021-03-03,1420,43,2,8,6,0
Oceania,Australia,Queensland,2021-03-04,1423,43,2,8,6,0
Oceania,Australia,Queensland,2021-03-05,1426,43,2,8,6,0
Oceania,Australia,Queensland,2021-03-06,1429,43,2,8,6,0
Oceania,Australia,Queensland,2021-03-07,1432,43,2,8,6,0
Oceania,Australia,Queensland,2021-03-08,1435,43,2,8,6,0
Oceania,Australia,Queensland,2021-03-09,1438,43,2,8,6,0
Oceania,Australia,Queensland,2021-03-10,1440,43,2,8,6,0
Oceania,Australia,Queensland,2021-03-11,1443,43,2,9,6,0
Oceania,Australia,Queensland,2021-03-12,1446,43,2,9,6,0
Oceania,Australia,Queensland,2021-03-13,1449,43,2,9,6,0
Oceania,Australia,Queensland,2021-03-14,1452,43,2,9,6,0
Oceania,Australia,Queensland,2021-03-15,1454,43,2,9,6,0
Oceania,Australia,Queensland,2021-03-16,1457,42,2,9,6,0
Oceania,Australia,Queensland,2021-03-17,1460,42,2,9,6,0
Oceania,Australia,Queensland,2021-03-18,1462,42,2,9,6,0
Oceania,Australia,Queensland,2021-03-19,1465,42,2,9,6,0
Oceania,Australia,Queensland,2021-03-20,1467,41,2,9,6,0
Oceania,Australia,Queensland,2021-03-21,1470,41,2,9,6,0
Oceania,Australia,Queensland,2021-03-22,1472,41,2,9,6,0
Oceania,Australia,Queensland,2021-03-23,1475,40,2,10,6,0
Oceania,Australia,Queensland,2021-03-24,1477,40,2,10,6,0
Oceania,Australia,Queensland,2021-03-25,1479,40,2,10,6,0
Oceania,Australia,Queensland,2021-03-26,1482,39,2,10,6,0
Oceania,Australia,Queensland,2021-03-27,1484,39,2,10,6,0
Oceania,Australia,Queensland,2021-03-28,1486,38,2,10,6,0
Oceania,Australia,Queensland,2021-03-29,1488,38,2,10,6,0
Oceania,Australia,Queensland,2021-03-30,1490,37,2,10,6,0
Oceania,Australia,Queensland,2021-03-31,1492,37,2,10,6,0
Oceania,Australia,Queensland,2021-04-01,1494,36,2,10,6,0
Oceania,Australia,Queensland,2021-04-02,1496,36,2,10,6,0
Oceania,Australia,Queensland,2021-04-03,1498,35,2,10,6,0
Oceania,Australia,Queensland,2021-04-04,1500,35,2,10,6,0
Oceania,Australia,Queensland,2021-04-05,1502,34,2,10,6,0
Oceania,Australia,Queensland,2021-04-06,1504,34,2,10,6,0
Oceania,Australia,Queensland,2021-04-07,1505,33,2,10,6,0
Oceania,Australia,Queensland,2021-04-08,1507,33,2,10,6,0
Oceania,Australia,Queensland,2021-04-09,1509,32,2,11,6,0
Oceania,Australia,Queensland,2021-04-10,1510,31,1,11,6,0
Oceania,Australia,Queensland,2021-04-11,1512,31,1,11,6,0
Oceania,Australia,Queensland,2021-04-12,1513,30,1,11,6,0
Oceania,Australia,Queensland,2021-04-13,1514,30,1,11,6,0
Oceania,Australia,Queensland,2021-04-14,1516,29,1,11,6,0
Oceania,Australia,Queensland,2021-04-15,1517,28,1,11,6,0
Oceania,Australia,Queensland,2021-04-16,1518,28,1,11,6,0
Oceania,Australia,Queensland,2021-04-17,1520,27,1,11,6,0
Oceania,Australia,Queensland,2021-04-18,1521,26,1,11,6,0
Oceania,Australia,Queensland,2021-04-19,1522,26,1,11,6,0
Oceania,Australia,Queensland,2021-04-20,1523,25,1,11,6,0
Oceania,Australia,Queensland,2021-04-21,1524,24,1,11,6,0
Oceania,Australia,Queensland,2021-04-22,1525,24,1,11,6,0
Oceania,Australia,Queensland,2021-04-23,1526,23,1,11,6,0
Oceania,Australia,Queensland,2021-04-24,1527,23,1,11,6,0
Oceania,Australia,Queensland,2021-04-25,1528,22,1,11,6,0
Oceania,Australia,Queensland,2021-04-26,1529,21,1,11,6,0
Oceania,Australia,Queensland,2021-04-27,1530,21,1,11,6,0
Oceania,Australia,Queensland,2021-04-28,1530,20,1,11,6,0
Oceania,Australia,Queensland,2021-04-29,1531,19,1,11,6,0
Oceania,Australia,Queensland,2021-04-30,1532,19,1,11,6,0
Oceania,Australia,Queensland,2021-05-01,1532,18,1,11,6,0
Oceania,Australia,Queensland,2021-05-02,1533,18,1,11,6,0
Oceania,Australia,Queensland,2021-05-03,1534,17,1,11,6,0
Oceania,Australia,Queensland,2021-05-04,1534,17,1,11,6,0
Oceania,Australia,Queensland,2021-05-05,1535,16,1,11,6,0
Oceania,Australia,Queensland,2021-05-06,1535,15,1,11,6,0
Oceania,Australia,Queensland,2021-05-07,1536,15,1,11,6,0
Oceania,Australia,Queensland,2021-05-08,1536,14,1,11,6,0
Oceania,Australia,Queensland,2021-05-09,1537,14,1,11,6,0
Oceania,Australia,Queensland,2021-05-10,1537,13,1,11,6,0
Oceania,Australia,Queensland,2021-05-11,1538,13,1,11,6,0
Oceania,Australia,Queensland,2021-05-12,1538,12,1,11,6,0
Oceania,Australia,Queensland,2021-05-13,1538,12,1,11,6,0
Oceania,Australia,Queensland,2021-05-14,1539,11,1,11,6,0
Oceania,Australia,Queensland,2021-05-15,1539,11,1,11,6,0
Oceania,Australia,Queensland,2021-05-16,1539,11,1,11,6,0
Oceania,Australia,Queensland,2021-05-17,1539,10,1,11,6,0
Oceania,Australia,Queensland,2021-05-18,1540,10,1,11,6,0
Oceania,Australia,Queensland,2021-05-19,1540,9,1,11,6,0
Oceania,Australia,Queensland,2021-05-20,1540,9,1,11,6,0
Oceania,Australia,Queensland,2021-05-21,1540,9,1,11,6,0
Oceania,Australia,Queensland,2021-05-22,1541,8,1,11,6,0
Oceania,Australia,Queensland,2021-05-23,1541,8,0,11,6,0
Oceania,Australia,Queensland,2021-05-24,1541,8,0,11,6,0
Oceania,Australia,Queensland,2021-05-25,1541,7,0,11,6,0
Oceania,Australia,Queensland,2021-05-26,1541,7,0,11,6,0
Oceania,Australia,Queensland,2021-05-27,1541,7,0,12,6,0
Oceania,Australia,Queensland,2021-05-28,1542,6,0,12,6,0
Oceania,Australia,Queensland,2021-05-29,1542,6,0,12,6,0
Oceania,Australia,Queensland,2021-05-30,1542,6,0,12,6,0
Oceania,Australia,Queensland,2021-05-31,1542,5,0,12,6,0
Oceania,Australia,Queensland,2021-06-01,1542,5,0,12,6,0
Oceania,Australia,Queensland,2021-06-02,1542,5,0,12,6,0
Oceania,Australia,Queensland,2021-06-03,1542,5,0,12,6,0
Oceania,Australia,Queensland,2021-06-04,1542,4,0,12,6,0
Oceania,Australia,Queensland,2021-06-05,1542,4,0,12,6,0
Oceania,Australia,Queensland,2021-06-06,1542,4,0,12,6,0
Oceania,Australia,Queensland,2021-06-07,1543,4,0,12,6,0
Oceania,Australia,Queensland,2021-06-08,1543,4,0,12,6,0
Oceania,Australia,Queensland,2021-06-09,1543,3,0,12,6,0
Oceania,Australia,Queensland,2021-06-10,1543,3,0,12,6,0
Oceania,Australia,Queensland,2021-06-11,1543,3,0,12,6,0
Oceania,Australia,Queensland,2021-06-12,1543,3,0,12,6,0
Oceania,Australia,Queensland,2021-06-13,1543,3,0,12,6,0
Oceania,Australia,Queensland,2021-06-14,1543,3,0,12,6,0
Oceania,Australia,Queensland,2021-06-15,1543,3,0,12,6,0
Oceania,Australia,Queensland,2021-06-16,1543,2,0,12,6,0
Oceania,Australia,Queensland,2021-06-17,1543,2,0,12,6,0
Oceania,Australia,Queensland,2021-06-18,1543,2,0,12,6,0
Oceania,Australia,Queensland,2021-06-19,1543,2,0,12,6,0
Oceania,Australia,Queensland,2021-06-20,1543,2,0,12,6,0
Oceania,Australia,Queensland,2021-06-21,1543,2,0,12,6,0
Oceania,Australia,Queensland,2021-06-22,1543,2,0,12,6,0
Oceania,Australia,Queensland,2021-06-23,1543,2,0,12,6,0
Oceania,Australia,Queensland,2021-06-24,1543,2,0,12,6,0
Oceania,Australia,Queensland,2021-06-25,1543,1,0,12,6,0
Oceania,Australia,Queensland,2021-06-26,1543,1,0,12,6,0
Oceania,Australia,Queensland,2021-06-27,1543,1,0,12,6,0
Oceania,Australia,Queensland,2021-06-28,1543,1,0,12,6,0
Oceania,Australia,Queensland,2021-06-29,1543,1,0,12,6,0
Oceania,Australia,Queensland,2021-06-30,1543,1,0,12,6,0
Oceania,Australia,Queensland,2021-07-01,1543,1,0,12,6,0
Oceania,Australia,Queensland,2021-07-02,1543,1,0,12,6,0
Oceania,Australia,Queensland,2021-07-03,1543,1,0,12,6,0
Oceania,Australia,Queensland,2021-07-04,1543,1,0,12,6,0
Oceania,Australia,Queensland,2021-07-05,1543,1,0,12,6,0
Oceania,Australia,Queensland,2021-07-06,1543,1,0,12,6,0
Oceania,Australia,Queensland,2021-07-07,1543,1,0,12,6,0
Oceania,Australia,Queensland,2021-07-08,1543,1,0,12,6,0
Oceania,Australia,Queensland,2021-07-09,1543,1,0,12,6,0
Oceania,Australia,Queensland,2021-07-10,1543,1,0,12,6,0
Oceania,Australia,Queensland,2021-07-11,1543,1,0,12,6,0
Oceania,Australia,Queensland,2021-07-12,1543,1,0,12,6,0
Oceania,Australia,Queensland,2021-07-13,1543,1,0,12,6,0
Oceania,Australia,Queensland,2021-07-14,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-07-15,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-07-16,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-07-17,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-07-18,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-07-19,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-07-20,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-07-21,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-07-22,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-07-23,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-07-24,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-07-25,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-07-26,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-07-27,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-07-28,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-07-29,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-07-30,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-07-31,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-08-01,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-08-02,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-08-03,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-08-04,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-08-05,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-08-06,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-08-07,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-08-08,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-08-09,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-08-10,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-08-11,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-08-12,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-08-13,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-08-14,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-08-15,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-08-16,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-08-17,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-08-18,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-08-19,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-08-20,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-08-21,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-08-22,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-08-23,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-08-24,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-08-25,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-08-26,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-08-27,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-08-28,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-08-29,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-08-30,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-08-31,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-09-01,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-09-02,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-09-03,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-09-04,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-09-05,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-09-06,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-09-07,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-09-08,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-09-09,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-09-10,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-09-11,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-09-12,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-09-13,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-09-14,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-09-15,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-09-16,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-09-17,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-09-18,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-09-19,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-09-20,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-09-21,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-09-22,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-09-23,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-09-24,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-09-25,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-09-26,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-09-27,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-09-28,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-09-29,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-09-30,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-10-01,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-10-02,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-10-03,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-10-04,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-10-05,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-10-06,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-10-07,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-10-08,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-10-09,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-10-10,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-10-11,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-10-12,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-10-13,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-10-14,1543,0,0,12,6,0
Oceania,Australia,Queensland,2021-10-15,1543,0,0,12,6,0
Oceania,Australia,Tasmania,2020-10-01,230,0,0,0,13,0
Oceania,Australia,Tasmania,2020-10-02,230,0,0,0,13,0
Oceania,Australia,Tasmania,2020-10-03,230,0,0,0,13,0
Oceania,Australia,Tasmania,2020-10-04,230,0,0,0,13,0
Oceania,Australia,Tasmania,2020-10-05,230,0,0,0,13,0
Oceania,Australia,Tasmania,2020-10-06,230,0,0,0,13,0
Oceania,Australia,Tasmania,2020-10-07,230,0,0,0,13,0
Oceania,Australia,Tasmania,2020-10-08,230,0,0,0,13,0
Oceania,Australia,Tasmania,2020-10-09,230,0,0,0,13,0
Oceania,Australia,Tasmania,2020-10-10,230,0,0,0,13,0
Oceania,Australia,Tasmania,2020-10-11,230,0,0,0,13,0
Oceania,Australia,Tasmania,2020-10-12,230,0,0,0,13,0
Oceania,Australia,Tasmania,2020-10-13,230,0,0,0,13,0
Oceania,Australia,Tasmania,2020-10-14,230,0,0,0,13,0
Oceania,Australia,Tasmania,2020-10-15,230,0,0,0,13,0
Oceania,Australia,Tasmania,2020-10-16,230,0,0,0,13,0
Oceania,Australia,Tasmania,2020-10-17,230,0,0,0,13,0
Oceania,Australia,Tasmania,2020-10-18,230,0,0,0,13,0
Oceania,Australia,Tasmania,2020-10-19,230,0,0,0,13,0
Oceania,Australia,Tasmania,2020-10-20,230,0,0,0,13,0
Oceania,Australia,Tasmania,2020-10-21,230,0,0,0,13,0
Oceania,Australia,Tasmania,2020-10-22,230,0,0,0,13,0
Oceania,Australia,Tasmania,2020-10-23,230,0,0,0,13,0
Oceania,Australia,Tasmania,2020-10-24,230,0,0,0,13,0
Oceania,Australia,Tasmania,2020-10-25,230,0,0,0,13,0
Oceania,Australia,Tasmania,2020-10-26,230,0,0,0,13,0
Oceania,Australia,Tasmania,2020-10-27,230,0,0,0,13,0
Oceania,Australia,Tasmania,2020-10-28,230,0,0,0,13,0
Oceania,Australia,Tasmania,2020-10-29,230,0,0,0,13,0
Oceania,Australia,Tasmania,2020-10-30,230,0,0,0,13,0
Oceania,Australia,Tasmania,2020-10-31,230,0,0,0,13,0
Oceania,Australia,Tasmania,2020-11-01,230,0,0,0,13,0
Oceania,Australia,Tasmania,2020-11-02,230,0,0,0,13,0
Oceania,Australia,Tasmania,2020-11-03,230,0,0,0,13,0
Oceania,Australia,Tasmania,2020-11-04,230,0,0,0,13,0
Oceania,Australia,Tasmania,2020-11-05,230,0,0,0,13,0
Oceania,Australia,Tasmania,2020-11-06,230,0,0,0,13,0
Oceania,Australia,Tasmania,2020-11-07,230,0,0,0,13,0
Oceania,Australia,Tasmania,2020-11-08,230,0,0,0,13,0
Oceania,Australia,Tasmania,2020-11-09,230,0,0,0,13,0
Oceania,Australia,Tasmania,2020-11-10,230,0,0,0,13,0
Oceania,Australia,Tasmania,2020-11-11,230,0,0,0,13,0
Oceania,Australia,Tasmania,2020-11-12,231,0,0,0,13,0
Oceania,Australia,Tasmania,2020-11-13,231,0,0,0,13,0
Oceania,Australia,Tasmania,2020-11-14,231,0,0,0,13,0
Oceania,Australia,Tasmania,2020-11-15,231,0,0,0,13,0
Oceania,Australia,Tasmania,2020-11-16,231,0,0,0,13,0
Oceania,Australia,Tasmania,2020-11-17,231,1,0,0,13,0
Oceania,Australia,Tasmania,2020-11-18,231,1,0,0,13,0
Oceania,Australia,Tasmania,2020-11-19,231,1,0,0,13,0
Oceania,Australia,Tasmania,2020-11-20,231,1,0,0,13,0
Oceania,Australia,Tasmania,2020-11-21,231,1,0,0,13,0
