Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated
North America,US,Arizona,2021-08-11,893312,12,3,20262,18103,0
North America,US,Arizona,2021-08-12,893312,11,3,20262,18103,0
North America,US,Arizona,2021-08-13,893312,11,3,20262,18103,0
North America,US,Arizona,2021-08-14,893312,10,3,20262,18104,0
North America,US,Arizona,2021-08-15,893312,10,3,20262,18104,0
North America,US,Arizona,2021-08-16,893312,9,3,20262,18104,0
North America,US,Arizona,2021-08-17,893312,9,3,20262,18104,0
North America,US,Arizona,2021-08-18,893312,8,2,20262,18104,0
North America,US,Arizona,2021-08-19,893312,8,2,20262,18104,0
North America,US,Arizona,2021-08-20,893312,7,2,20262,18104,0
North America,US,Arizona,2021-08-21,893312,7,2,20262,18105,0
North America,US,Arizona,2021-08-22,893312,7,2,20262,18105,0
North America,US,Arizona,2021-08-23,893312,6,2,20262,18105,0
North America,US,Arizona,2021-08-24,893312,6,2,20262,18105,0
North America,US,Arizona,2021-08-25,893312,6,2,20262,18105,0
North America,US,Arizona,2021-08-26,893312,5,2,20262,18105,0
North America,US,Arizona,2021-08-27,893312,5,2,20262,18105,0
North America,US,Arizona,2021-08-28,893312,5,2,20262,18105,0
North America,US,Arizona,2021-08-29,893312,5,1,20262,18105,0
North America,US,Arizona,2021-08-30,893312,4,1,20262,18105,0
North America,US,Arizona,2021-08-31,893312,4,1,20262,18105,0
North America,US,Arizona,2021-09-01,893312,4,1,20262,18105,0
North America,US,Arizona,2021-09-02,893312,4,1,20262,18106,0
North America,US,Arizona,2021-09-03,893312,4,1,20262,18106,0
North America,US,Arizona,2021-09-04,893312,3,1,20262,18106,0
North America,US,Arizona,2021-09-05,893312,3,1,20262,18106,0
North America,US,Arizona,2021-09-06,893312,3,1,20262,18106,0
North America,US,Arizona,2021-09-07,893312,3,1,20262,18106,0
North America,US,Arizona,2021-09-08,893312,3,1,20262,18106,0
North America,US,Arizona,2021-09-09,893312,3,1,20262,18106,0
North America,US,Arizona,2021-09-10,893312,3,1,20262,18106,0
North America,US,Arizona,2021-09-11,893312,2,1,20262,18106,0
North America,US,Arizona,2021-09-12,893312,2,1,20262,18106,0
North America,US,Arizona,2021-09-13,893312,2,1,20262,18106,0
North America,US,Arizona,2021-09-14,893312,2,1,20262,18106,0
North America,US,Arizona,2021-09-15,893312,2,1,20262,18106,0
North America,US,Arizona,2021-09-16,893312,2,1,20262,18106,0
North America,US,Arizona,2021-09-17,893312,2,1,20262,18106,0
North America,US,Arizona,2021-09-18,893312,2,1,20262,18106,0
North America,US,Arizona,2021-09-19,893312,2,1,20262,18106,0
North America,US,Arizona,2021-09-20,893312,2,1,20262,18106,0
North America,US,Arizona,2021-09-21,893312,1,1,20262,18106,0
North America,US,Arizona,2021-09-22,893312,1,0,20262,18106,0
North America,US,Arizona,2021-09-23,893312,1,0,20262,18106,0
North America,US,Arizona,2021-09-24,893312,1,0,20262,18107,0
North America,US,Arizona,2021-09-25,893312,1,0,20262,18107,0
North America,US,Arizona,2021-09-26,893312,1,0,20262,18107,0
North America,US,Arizona,2021-09-27,893312,1,0,20262,18107,0
North America,US,Arizona,2021-09-28,893312,1,0,20262,18107,0
North America,US,Arizona,2021-09-29,893312,1,0,20262,18107,0
North America,US,Arizona,2021-09-30,893312,1,0,20262,18107,0
North America,US,Arizona,2021-10-01,893312,1,0,20262,18107,0
North America,US,Arizona,2021-10-02,893312,1,0,20262,18107,0
North America,US,Arizona,2021-10-03,893312,1,0,20262,18107,0
North America,US,Arizona,2021-10-04,893312,1,0,20262,18107,0
North America,US,Arizona,2021-10-05,893312,1,0,20262,18107,0
North America,US,Arizona,2021-10-06,893312,1,0,20262,18107,0
North America,US,Arizona,2021-10-07,893312,1,0,20262,18107,0
North America,US,Arizona,2021-10-08,893312,1,0,20262,18107,0
North America,US,Arizona,2021-10-09,893312,1,0,20262,18107,0
North America,US,Arizona,2021-10-10,893312,1,0,20262,18107,0
North America,US,Arizona,2021-10-11,893312,1,0,20262,18107,0
North America,US,Arizona,2021-10-12,893312,1,0,20262,18107,0
North America,US,Arizona,2021-10-13,893312,1,0,20262,18107,0
North America,US,Arizona,2021-10-14,893312,0,0,20262,18107,0
North America,US,Arizona,2021-10-15,893312,0,0,20262,18107,0
North America,US,Arkansas,2020-10-01,84821,13100,393,393,1384,98
North America,US,Arkansas,2020-10-02,85254,12632,387,406,1417,95
North America,US,Arkansas,2020-10-03,85865,12368,387,424,1445,93
North America,US,Arkansas,2020-10-04,86586,12230,390,446,1471,92
North America,US,Arkansas,2020-10-05,87377,12171,395,470,1494,91
North America,US,Arkansas,2020-10-06,88208,12155,401,495,1516,91
North America,US,Arkansas,2020-10-07,89070,12171,408,520,1536,91
North America,US,Arkansas,2020-10-08,89949,12204,415,547,1555,91
North America,US,Arkansas,2020-10-09,90841,12247,422,574,1573,91
North America,US,Arkansas,2020-10-10,91745,12299,429,601,1591,92
North America,US,Arkansas,2020-10-11,92657,12356,436,628,1608,92
North America,US,Arkansas,2020-10-12,93576,12417,443,656,1624,93
North America,US,Arkansas,2020-10-13,94502,12481,450,683,1640,93
North America,US,Arkansas,2020-10-14,95437,12549,457,711,1656,93
North America,US,Arkansas,2020-10-15,96380,12621,463,740,1671,94
North America,US,Arkansas,2020-10-16,97331,12695,470,768,1687,95
North America,US,Arkansas,2020-10-17,98289,12773,476,797,1702,95
North America,US,Arkansas,2020-10-18,99257,12854,483,826,1717,96
North America,US,Arkansas,2020-10-19,100236,12941,489,855,1732,96
North America,US,Arkansas,2020-10-20,101224,13031,496,885,1748,97
North America,US,Arkansas,2020-10-21,102223,13126,503,915,1763,98
North America,US,Arkansas,2020-10-22,103233,13225,509,945,1778,98
North America,US,Arkansas,2020-10-23,104255,13329,516,976,1794,99
North America,US,Arkansas,2020-10-24,105289,13438,522,1007,1809,100
North America,US,Arkansas,2020-10-25,106337,13552,529,1038,1825,101
North America,US,Arkansas,2020-10-26,107399,13674,536,1070,1840,102
North America,US,Arkansas,2020-10-27,108475,13801,543,1103,1856,103
North America,US,Arkansas,2020-10-28,109566,13934,550,1135,1872,103
North America,US,Arkansas,2020-10-29,110671,14071,557,1168,1888,104
North America,US,Arkansas,2020-10-30,111791,14213,565,1202,1905,106
North America,US,Arkansas,2020-10-31,112928,14362,572,1236,1922,107
North America,US,Arkansas,2020-11-01,114083,14519,580,1271,1938,108
North America,US,Arkansas,2020-11-02,115257,14684,588,1306,1956,109
North America,US,Arkansas,2020-11-03,116451,14857,596,1342,1973,110
North America,US,Arkansas,2020-11-04,117664,15038,604,1378,1990,112
North America,US,Arkansas,2020-11-05,118895,15224,613,1415,2008,113
North America,US,Arkansas,2020-11-06,120143,15414,621,1453,2027,114
North America,US,Arkansas,2020-11-07,121411,15609,630,1491,2045,116
North America,US,Arkansas,2020-11-08,122702,15814,639,1529,2064,117
North America,US,Arkansas,2020-11-09,124016,16028,648,1569,2083,119
North America,US,Arkansas,2020-11-10,125355,16251,658,1609,2102,121
North America,US,Arkansas,2020-11-11,126717,16483,667,1650,2122,122
North America,US,Arkansas,2020-11-12,128101,16720,677,1691,2142,124
North America,US,Arkansas,2020-11-13,129505,16960,688,1734,2162,126
North America,US,Arkansas,2020-11-14,130934,17208,698,1776,2183,128
North America,US,Arkansas,2020-11-15,132390,17464,709,1820,2204,130
North America,US,Arkansas,2020-11-16,133873,17731,720,1865,2226,132
North America,US,Arkansas,2020-11-17,135384,18008,731,1910,2248,134
North America,US,Arkansas,2020-11-18,136921,18291,743,1956,2270,136
North America,US,Arkansas,2020-11-19,138483,18578,754,2003,2293,138
North America,US,Arkansas,2020-11-20,140068,18868,766,2050,2316,140
North America,US,Arkansas,2020-11-21,141682,19167,778,2099,2340,142
North America,US,Arkansas,2020-11-22,143326,19475,791,2148,2364,144
North America,US,Arkansas,2020-11-23,145000,19792,804,2198,2388,147
North America,US,Arkansas,2020-11-24,146705,20118,817,2250,2413,149
North America,US,Arkansas,2020-11-25,148438,20449,830,2302,2438,152
North America,US,Arkansas,2020-11-26,150196,20782,844,2354,2464,154
North America,US,Arkansas,2020-11-27,151980,21116,857,2408,2491,157
North America,US,Arkansas,2020-11-28,153793,21457,871,2462,2518,159
North America,US,Arkansas,2020-11-29,155639,21806,885,2518,2545,162
North America,US,Arkansas,2020-11-30,157517,22164,900,2574,2573,164
North America,US,Arkansas,2020-12-01,159427,22529,915,2631,2601,167
North America,US,Arkansas,2020-12-02,161365,22898,930,2689,2629,170
North America,US,Arkansas,2020-12-03,163326,23264,945,2748,2659,173
North America,US,Arkansas,2020-12-04,165312,23628,959,2808,2689,175
North America,US,Arkansas,2020-12-05,167326,23994,974,2868,2719,178
North America,US,Arkansas,2020-12-06,169372,24367,990,2930,2750,181
North America,US,Arkansas,2020-12-07,171450,24747,1005,2992,2781,184
North America,US,Arkansas,2020-12-08,173558,25131,1021,3055,2813,186
North America,US,Arkansas,2020-12-09,175691,25514,1037,3119,2845,189
North America,US,Arkansas,2020-12-10,177844,25890,1052,3184,2877,192
North America,US,Arkansas,2020-12-11,180017,26259,1068,3249,2911,195
North America,US,Arkansas,2020-12-12,182215,26628,1083,3315,2944,198
North America,US,Arkansas,2020-12-13,184440,26999,1099,3382,2979,200
North America,US,Arkansas,2020-12-14,186693,27371,1115,3449,3013,203
North America,US,Arkansas,2020-12-15,188969,27742,1130,3517,3048,206
North America,US,Arkansas,2020-12-16,191263,28107,1146,3586,3084,208
North America,US,Arkansas,2020-12-17,193570,28458,1161,3655,3120,211
North America,US,Arkansas,2020-12-18,195893,28801,1176,3725,3156,214
North America,US,Arkansas,2020-12-19,198235,29139,1190,3795,3193,216
North America,US,Arkansas,2020-12-20,200596,29473,1205,3866,3230,219
North America,US,Arkansas,2020-12-21,202973,29802,1220,3938,3268,221
North America,US,Arkansas,2020-12-22,205365,30122,1234,4009,3306,223
North America,US,Arkansas,2020-12-23,207764,30429,1248,4081,3344,226
North America,US,Arkansas,2020-12-24,210168,30718,1261,4153,3382,228
North America,US,Arkansas,2020-12-25,212579,30995,1274,4226,3421,230
North America,US,Arkansas,2020-12-26,214999,31262,1286,4298,3460,232
North America,US,Arkansas,2020-12-27,217426,31520,1299,4371,3500,234
North America,US,Arkansas,2020-12-28,219860,31766,1310,4444,3539,235
North America,US,Arkansas,2020-12-29,222294,31998,1322,4517,3579,237
North America,US,Arkansas,2020-12-30,224725,32210,1333,4590,3619,239
North America,US,Arkansas,2020-12-31,227148,32399,1343,4663,3659,240
North America,US,Arkansas,2021-01-01,229566,32571,1352,4735,3700,241
North America,US,Arkansas,2021-01-02,231981,32729,1361,4808,3740,243
North America,US,Arkansas,2021-01-03,234392,32873,1369,4880,3781,244
North America,US,Arkansas,2021-01-04,236797,33002,1377,4952,3821,245
North America,US,Arkansas,2021-01-05,239192,33114,1384,5024,3861,245
North America,US,Arkansas,2021-01-06,241571,33202,1390,5095,3902,246
North America,US,Arkansas,2021-01-07,243927,33262,1396,5166,3942,246
North America,US,Arkansas,2021-01-08,246265,33299,1400,5236,3983,247
North America,US,Arkansas,2021-01-09,248587,33319,1404,5306,4023,247
North America,US,Arkansas,2021-01-10,250894,33323,1408,5375,4063,247
North America,US,Arkansas,2021-01-11,253184,33313,1410,5444,4103,247
North America,US,Arkansas,2021-01-12,255454,33285,1412,5512,4143,246
North America,US,Arkansas,2021-01-13,257698,33233,1414,5579,4183,246
North America,US,Arkansas,2021-01-14,259907,33150,1414,5646,4222,245
North America,US,Arkansas,2021-01-15,262084,33041,1413,5711,4261,245
North America,US,Arkansas,2021-01-16,264235,32913,1411,5775,4300,244
North America,US,Arkansas,2021-01-17,266361,32771,1409,5839,4338,242
North America,US,Arkansas,2021-01-18,268461,32614,1406,5902,4377,241
North America,US,Arkansas,2021-01-19,270531,32441,1403,5964,4414,240
North America,US,Arkansas,2021-01-20,272566,32245,1398,6025,4451,239
North America,US,Arkansas,2021-01-21,274559,32019,1393,6085,4488,237
North America,US,Arkansas,2021-01-22,276514,31773,1386,6144,4525,235
North America,US,Arkansas,2021-01-23,278436,31511,1379,6201,4561,233
North America,US,Arkansas,2021-01-24,280326,31235,1371,6258,4596,231
North America,US,Arkansas,2021-01-25,282181,30946,1363,6314,4631,229
North America,US,Arkansas,2021-01-26,283999,30641,1354,6368,4666,226
North America,US,Arkansas,2021-01-27,285775,30315,1344,6422,4700,224
North America,US,Arkansas,2021-01-28,287508,29969,1334,6474,4733,221
North America,US,Arkansas,2021-01-29,289202,29608,1322,6524,4766,219
North America,US,Arkansas,2021-01-30,290859,29236,1311,6574,4798,216
North America,US,Arkansas,2021-01-31,292479,28854,1298,6623,4830,213
North America,US,Arkansas,2021-02-01,294061,28461,1285,6670,4861,210
North America,US,Arkansas,2021-02-02,295602,28055,1272,6716,4891,207
North America,US,Arkansas,2021-02-03,297099,27633,1258,6761,4921,204
North America,US,Arkansas,2021-02-04,298555,27199,1243,6805,4950,201
North America,US,Arkansas,2021-02-05,299971,26755,1228,6847,4979,197
North America,US,Arkansas,2021-02-06,301350,26306,1212,6889,5007,194
North America,US,Arkansas,2021-02-07,302692,25852,1196,6929,5034,191
North America,US,Arkansas,2021-02-08,303996,25392,1180,6968,5060,187
North America,US,Arkansas,2021-02-09,305260,24924,1163,7006,5086,184
North America,US,Arkansas,2021-02-10,306482,24446,1146,7043,5112,180
North America,US,Arkansas,2021-02-11,307663,23960,1128,7078,5136,177
North America,US,Arkansas,2021-02-12,308807,23471,1110,7113,5160,173
North America,US,Arkansas,2021-02-13,309917,22981,1092,7146,5184,169
North America,US,Arkansas,2021-02-14,310992,22492,1074,7178,5206,166
North America,US,Arkansas,2021-02-15,312033,22002,1055,7209,5228,162
North America,US,Arkansas,2021-02-16,313038,21511,1037,7239,5249,158
North America,US,Arkansas,2021-02-17,314004,21015,1018,7268,5270,155
North America,US,Arkansas,2021-02-18,314932,20514,998,7296,5290,151
North America,US,Arkansas,2021-02-19,315827,20016,979,7323,5310,147
North America,US,Arkansas,2021-02-20,316692,19520,960,7349,5329,144
North America,US,Arkansas,2021-02-21,317526,19029,941,7374,5347,140
North America,US,Arkansas,2021-02-22,318331,18543,921,7398,5365,136
North America,US,Arkansas,2021-02-23,319104,18059,902,7421,5382,133
North America,US,Arkansas,2021-02-24,319843,17574,883,7444,5398,129
North America,US,Arkansas,2021-02-25,320552,17091,863,7465,5414,125
North America,US,Arkansas,2021-02-26,321232,16614,844,7485,5429,122
North America,US,Arkansas,2021-02-27,321886,16142,825,7505,5444,118
North America,US,Arkansas,2021-02-28,322514,15678,805,7524,5458,115
North America,US,Arkansas,2021-03-01,323116,15220,786,7542,5472,112
North America,US,Arkansas,2021-03-02,323693,14767,768,7559,5485,108
North America,US,Arkansas,2021-03-03,324242,14318,749,7576,5498,105
North America,US,Arkansas,2021-03-04,324766,13875,730,7591,5510,102
North America,US,Arkansas,2021-03-05,325268,13439,711,7606,5522,98
North America,US,Arkansas,2021-03-06,325748,13012,693,7621,5533,95
North America,US,Arkansas,2021-03-07,326207,12593,675,7635,5544,92
North America,US,Arkansas,2021-03-08,326646,12182,657,7648,5555,89
North America,US,Arkansas,2021-03-09,327062,11778,640,7660,5564,86
North America,US,Arkansas,2021-03-10,327458,11380,622,7672,5574,83
North America,US,Arkansas,2021-03-11,327835,10990,605,7683,5583,80
North America,US,Arkansas,2021-03-12,328194,10608,588,7694,5592,77
North America,US,Arkansas,2021-03-13,328536,10237,571,7704,5600,75
North America,US,Arkansas,2021-03-14,328862,9874,555,7714,5608,72
North America,US,Arkansas,2021-03-15,329172,9520,539,7724,5616,69
North America,US,Arkansas,2021-03-16,329465,9173,523,7732,5623,67
North America,US,Arkansas,2021-03-17,329742,8833,507,7741,5630,64
North America,US,Arkansas,2021-03-18,330005,8503,492,7748,5637,62
North America,US,Arkansas,2021-03-19,330254,8181,477,7756,5643,60
North America,US,Arkansas,2021-03-20,330490,7868,462,7763,5649,57
North America,US,Arkansas,2021-03-21,330715,7565,448,7770,5655,55
North America,US,Arkansas,2021-03-22,330927,7271,433,7776,5660,53
North America,US,Arkansas,2021-03-23,331128,6984,420,7782,5665,51
North America,US,Arkansas,2021-03-24,331316,6704,406,7788,5670,49
North America,US,Arkansas,2021-03-25,331493,6433,393,7793,5675,47
North America,US,Arkansas,2021-03-26,331661,6170,380,7798,5679,45
North America,US,Arkansas,2021-03-27,331820,5916,367,7803,5683,43
North America,US,Arkansas,2021-03-28,331970,5670,355,7807,5687,41
North America,US,Arkansas,2021-03-29,332111,5433,343,7812,5691,39
North America,US,Arkansas,2021-03-30,332244,5203,331,7816,5695,38
North America,US,Arkansas,2021-03-31,332368,4979,320,7819,5698,36
North America,US,Arkansas,2021-04-01,332485,4764,309,7823,5701,34
North America,US,Arkansas,2021-04-02,332594,4556,298,7826,5704,33
North America,US,Arkansas,2021-04-03,332698,4355,288,7829,5707,31
North America,US,Arkansas,2021-04-04,332795,4162,277,7832,5710,30
North America,US,Arkansas,2021-04-05,332886,3976,268,7835,5712,29
North America,US,Arkansas,2021-04-06,332971,3797,258,7837,5714,27
North America,US,Arkansas,2021-04-07,333051,3623,249,7840,5717,26
North America,US,Arkansas,2021-04-08,333125,3457,239,7842,5719,25
North America,US,Arkansas,2021-04-09,333195,3297,231,7844,5721,24
North America,US,Arkansas,2021-04-10,333260,3143,222,7846,5723,23
North America,US,Arkansas,2021-04-11,333321,2995,214,7848,5724,22
North America,US,Arkansas,2021-04-12,333378,2853,206,7850,5726,20
North America,US,Arkansas,2021-04-13,333431,2717,198,7851,5728,19
North America,US,Arkansas,2021-04-14,333480,2586,190,7853,5729,19
North America,US,Arkansas,2021-04-15,333526,2461,183,7854,5730,18
North America,US,Arkansas,2021-04-16,333569,2341,176,7855,5732,17
North America,US,Arkansas,2021-04-17,333609,2226,169,7857,5733,16
North America,US,Arkansas,2021-04-18,333647,2116,163,7858,5734,15
North America,US,Arkansas,2021-04-19,333681,2010,156,7859,5735,14
